# id X_IMAGE Y_IMAGE X_WORLD Y_WORLD FLUX_AUTO_160 FLUXERR_AUTO_160 FLUX_RADIUS_1 FLUX_RADIUS_2 FLUXERR_APER_606 FLUXERR_APER_125 FLUXERR_APER_140 FLUXERR_APER_814 FLUXERR_APER_K FLUXERR_APER_435 FLUXERR_APER_160 FLUXERR_APER_105 FLUX_APER_606 FLUX_APER_125 FLUX_APER_140 FLUX_APER_814 FLUX_APER_K FLUX_APER_435 FLUX_APER_160 FLUX_APER_105
248 1318.29 3554.48 3.60947874132 -30.3800139044 4.81993 0.159395 12.2599 47.7802 0.00245738381105 0.0011517330063 2.12743295203e-11 0.00196798806311 0.00630089571597 0.00220109234381 0.0144192511462 0.0121421409816 0.251227214883 0.0331494019073 0.0377764277152 0.507879197498 1.37699873251 0.0567577522444 0.632366227583 0.0601329204066
249 2884.59 3544.21 3.57921863822 -30.3801881036 1.2632 0.00698033 6.20428 13.1441 0.00239382007698 0.00186798005806 0.00177116573444 0.00190591710014 0.00581722283885 0.0021485241389 0.00169396655395 0.00140619660693 0.162806561525 0.438504863905 0.470511961845 0.317704631186 0.642814501282 0.0322268017178 0.49326761575 0.396684945716
250 2690.42 3558.2 3.58297000539 -30.3799548361 0.00896488 0.00211592 1.72817 2.65568 0.00237831978408 0.00177206713763 0.00168735058853 0.00179034752918 0.00581031911463 0.00214959747966 0.00161745170538 0.0013371066674 0.0062001144576 0.0132659837327 0.0135454298419 0.0118132842239 -0.00391740973086 -0.00470468488961 0.0126343024017 0.0111897663721
251 2445.49 3558.82 3.58770193256 -30.3799443639 0.0119787 0.0016783 2.45226 4.31943 0.00235419379567 0.00179500232136 0.00172279751536 0.00177986135802 0.0058169082131 0.0021320900551 0.00165609268338 0.00135540113206 0.00517634078104 0.0110355680221 0.0120551487853 0.00928517675259 0.0618418683298 0.00923980096955 0.0157283230009 0.0099404744951
252 2407.81 3557.68 3.58842977212 -30.3799633096 0.0140932 0.0016045 1.97735 6.41191 0.00235617110155 0.00179969617903 0.00171383603676 0.00179033294435 0.00582422974695 0.00213556036154 0.00164394855683 0.00135504348578 0.0276868069034 0.0227366073797 0.0216922260014 0.0213877874779 -0.0278546306263 0.0221261673294 0.019069781525 0.0177662666769
253 1743.46 3556.33 3.60126473758 -30.3799846478 0.0228767 0.00392876 3.44877 5.9258 0.00239327642941 0.00246427191402 0.00241196810651 0.00180144757392 0.00583087635762 0.00216399659497 0.00229537173399 0.00186661715169 0.0050798506847 0.013371964149 0.0113163274082 0.010314853529 0.0300174729483 -0.00109500728972 0.0184656049743 0.0123608169026
254 1428.88 3553.14 3.60734216183 -30.380036787 0.135456 0.0108059 3.80238 8.69561 0.00241370025882 0.00266755896965 0.00267048485798 0.00178538753426 0.00585679182488 0.00218529331195 0.0026703559526 0.00219137467398 0.0303168934162 0.054264366714 0.077207857768 0.0351949418844 0.097503164161 0.0183805913231 0.0978657524712 0.0397298322947
255 2828.01 3547.6 3.58031186105 -30.3801315684 0.321274 0.00811229 7.98615 15.0173 0.00234368916835 0.00178991988525 0.00169698748211 0.00180022318089 0.005814744174 0.00211881624469 0.00163430343778 0.00135513959049 0.0498533273228 0.103612530516 0.104137765511 0.0892160702116 0.126342138888 0.0197764610437 0.115349050704 0.103180469373
256 2839.08 3544.67 3.58009797144 -30.3801803001 0.272857 0.00791084 8.44174 14.9063 0.00239531497373 0.00181243308232 0.00171049275893 0.00181300062237 0.00583541587798 0.00216515109318 0.00164649765412 0.00136391531028 0.0419937165551 0.0869733876755 0.0916230352981 0.0690149349445 0.0791105218405 0.0153907646344 0.0988196470427 0.0842329281726
257 2774.1 3548.11 3.58135337952 -30.3801230797 0.0905993 0.00422713 7.50212 10.7996 0.0023874869851 0.00180419596404 0.0017037405654 0.0017934809251 0.00583214557414 0.00216188066382 0.00163778637406 0.00134747542229 -0.00150853649612 0.00495879513641 0.00851774474626 0.00447868152488 0.147121408993 0.00680907484362 0.0131285266018 0.00716626085405
258 2776.73 3537.06 3.58130246817 -30.3803071865 1.31597 0.020254 21.0683 25.554 0.00238250863748 0.00178728395566 0.00171600529816 0.00178954492825 0.00583278835777 0.0021562514143 0.00163666469817 0.00135047802949 -0.00130817246424 0.014149453707 0.0261792399892 0.00158959013127 0.266182735892 0.00127476391037 0.0439187501653 0.0084666905093
259 2744.73 3554.42 3.58192079197 -30.3800178643 0.0858627 0.00510497 6.68246 9.38315 0.00235658138141 0.0018058442313 0.00173090285152 0.00177588962856 0.00581478477118 0.00213242091265 0.00165217835498 0.00137133969678 0.00339906368316 0.0145040066358 0.015292389007 0.00326689822418 0.0779134933929 0.00213471213106 0.0204665946207 0.0111439488311
260 2756.25 3543.21 3.58169827251 -30.3802047436 1.25437 0.00856448 5.39246 17.0229 0.002405117769 0.00187139898215 0.00176976669829 0.00186401835766 0.0058184108615 0.00218065566191 0.00169252492161 0.00138055967419 0.176388863845 0.390733166952 0.468308719342 0.235861160987 0.877812377772 0.0846235136204 0.66866550066 0.268908447079
261 2757.24 3527.68 3.5816790133 -30.3804635537 1.46308 0.0128818 15.7898 24.6026 0.0023951044778 0.00183771876281 0.00174297155915 0.00181651934828 0.00582148720241 0.00217121824226 0.00165404040458 0.00137486560029 0.0439345887424 0.163474027785 0.178575581502 0.10344437838 0.238275447441 0.0302629544376 0.186672766954 0.145237106054
262 1272.88 3547.05 3.61035607256 -30.3801376476 2.74293 0.0589392 7.20331 24.6496 0.00243145441251 0.00658267429373 3.56787682732e-10 0.00181417163511 0.00643119364612 0.00220851834434 0.0289631281916 0.00458450888899 0.0628044573149 0.0853072477468 0.0535280352062 0.0938705474984 0.599819529741 0.042783037199 0.828101362901 0.0877295355395
263 2454.9 3552.61 3.58752011044 -30.3800479529 0.01317 0.00180885 2.51977 188.484 0.00235726910885 0.00181586325091 0.00171539730028 0.00178379239601 0.00581122408664 0.00213126446814 0.00165279322236 0.00135447432378 0.00765084652389 0.0157346954954 0.0122956361209 0.0103051936925 0.0579609382523 -0.00153063132495 0.0155810737622 0.015211426628
264 2221.07 3549.59 3.59203751994 -30.3800979199 0.0552861 0.00283231 3.01478 5.37461 0.00235521128243 0.00180125957299 0.00170994595204 0.0017939795789 0.00581437711067 0.00212914114117 0.00164978768789 0.00136203780073 0.0245837694771 0.0528843326214 0.054097406678 0.037928433961 0.0837063133319 0.00697922687723 0.0539781475818 0.0457764391803
265 2172.83 3549.54 3.59296946122 -30.3800988116 0.0529891 0.00274464 3.06676 5.90734 0.00236663270124 0.00181678312357 0.0017590988052 0.00179354203532 0.00582226418171 0.00213825509903 0.00167401023288 0.00137864984552 0.0304459793897 0.0512416050347 0.0435193721918 0.0305078438792 0.00745689951408 0.00698401276693 0.0494892294918 0.0441167353088
266 1866.98 3552.31 3.59887845974 -30.3800518879 0.0127887 0.00146339 1.97636 3.50419 0.00234727170735 0.00180980050444 0.00171561467115 0.0017871976524 0.00581599421962 0.00212266859427 0.00165158557751 0.00135776652533 0.0104583111949 0.0129893835188 0.0134577887758 0.00592401804831 0.0486135372679 0.00553131334749 0.0176147796753 0.00666469242959
267 3253.13 3552.38 3.57209872764 -30.3800514667 0.0148643 0.00210212 3.0775 3.95669 0.00242683224806 0.00181494835184 0.00171793904517 0.00185256113172 0.00581887152329 0.00219561295362 0.00163718079293 0.00136799053634 -0.000943387153051 0.0118017194816 0.0110671149782 0.00435469982439 0.00873372287254 0.00126242553759 0.013891061298 0.0089336020719
268 2385.42 3537.97 3.58886239815 -30.380291882 1.51242 0.00647432 5.54323 12.3977 0.00246242839588 0.00191102226089 0.00179211516263 0.00196859639472 0.0058147571426 0.00235644748017 0.0016933044106 0.00142040763239 0.457273453218 0.652182691995 0.645028759331 0.484171259891 0.889736349752 0.472704241624 0.685446053608 0.663496192543
269 2400.31 3528.98 3.58857482756 -30.3804416934 1.53875 0.0110215 17.6231 22.2639 0.00234635098813 0.00187499543711 0.00177392289357 0.00180851623745 0.00581448480512 0.00212128852912 0.00168178612651 0.00138952749683 0.0367072402279 0.0841718978053 0.0905544700544 0.0626326650253 0.116222145052 0.0126316101695 0.0932518635819 0.0743330760471
270 1406.01 3540.28 3.60778410644 -30.3802508964 0.0589061 0.00491966 5.30616 7.37851 0.00239143177723 0.00256681974536 0.00244214974894 0.00177507506797 0.00589802584677 0.00216607827297 0.00235198485434 0.00193698311978 0.0118795181633 0.0183617936682 0.0298453727102 0.00768847155025 0.0126063356809 0.0140426366535 0.0213753678147 0.00945016825638
271 1410.0 3551.34 3.60770695742 -30.3800666745 0.0904461 0.00915144 6.16635 8.87177 0.00238929521565 0.00265142119802 0.00274808999319 0.00175835958796 0.0059095063052 0.00216081880564 0.00275579805897 0.00221657417566 -0.0013759659103 0.0224908627023 0.0384600004685 -0.000705253823118 -0.0467677675972 -0.000237990250692 0.0273150162243 0.0128659942008
272 1409.23 3544.72 3.60772184784 -30.3801770416 0.244071 0.0326669 11.9982 21.6289 0.00237727658808 0.00259028362866 0.00244430567002 0.00177015416043 0.00589373441883 0.00215277176616 0.00236379734678 0.00195644982804 0.0179651090089 0.0393896080353 0.0473100780968 0.0133832296517 -0.0225052539472 0.0157160460709 0.042670785643 0.0245436027377
273 3132.93 3545.7 3.57442087574 -30.380162938 0.0577731 0.00264858 2.99933 5.88804 0.00324678913546 0.00181773045791 0.00174673267999 0.00246674013376 0.0058404797743 0.00293652854515 0.00168022588248 0.00138135411199 0.0163040813018 0.046480149813 0.0538743959753 0.0229122564611 0.116719998842 0.00439552327629 0.0555052538804 0.0340894771993
274 2727.38 3539.69 3.58225601506 -30.3802633645 0.527605 0.0101837 8.59444 23.2476 0.00239363261235 0.00181125880702 0.00173174921023 0.00182285673068 0.00581863527189 0.00216200522182 0.00165358607788 0.00136718745875 0.0473341396349 0.146511986111 0.157326238658 0.0944612795601 0.194586803789 0.0111470265818 0.163108068261 0.1301127783
275 2996.46 3546.38 3.57705740658 -30.3801517369 0.0423229 0.00440677 6.40255 9.98227 0.00237034396607 0.00178086571536 0.00170741737033 0.0018006041357 0.00581803815955 0.0021441850395 0.00163589154097 0.00134781034906 -0.00267157291139 0.00486272839476 0.000305963848853 -0.00291165298772 0.065427705518 -0.0027011028085 0.014382787528 0.00299018152338
276 2623.51 3545.53 3.58426266783 -30.3801660067 0.00623383 0.00162591 1.70479 3.14006 0.00245423940382 0.00184298781136 0.00173635277664 0.0018062426149 0.00583409535173 0.00221825275738 0.00166937424425 0.00137292611876 -0.000606237063676 0.00348347242567 0.00923504213831 0.00220631725867 0.0256370845216 -0.00175678581938 0.00836466136215 0.00500460767717
277 2620.08 3531.04 3.58432891306 -30.3804075588 0.0789366 0.00584696 8.26592 18.954 0.00237279261161 0.00182420913651 0.00174014929566 0.00178715754424 0.00581893185455 0.00214511027284 0.00167253989757 0.0013822633205 0.00664115209541 0.0167078121476 0.0157403573409 0.0129002068531 0.061381083932 -0.00281137700086 0.0202558740482 0.015932074054
278 2625.5 3531.01 3.58422413927 -30.3804080552 0.024844 0.0029257 4.24387 5.98485 0.00238174360322 0.00178530657595 0.00170534505402 0.00179515773816 0.00580908034598 0.00215470397418 0.00164083904357 0.00135184557587 -0.000831291570412 0.0112368557642 0.00323706059903 0.00472895265728 0.0210054364762 0.00115467824357 0.0140364158096 0.00926267735436
279 2629.41 3542.13 3.58414871413 -30.3802226683 0.128929 0.00906605 8.1142 13.6332 0.00241990998133 0.00180600965252 0.00172361132171 0.00180479288693 0.00581514957908 0.00218698847039 0.00164310392298 0.00135808043914 0.017132654772 0.0314700966029 0.0359198383791 0.024671472779 0.0654155689857 -0.000232033582337 0.0369297319252 0.0289862230073
280 2635.75 3544.27 3.58402628488 -30.3801870312 0.0176952 0.00254409 3.03435 4.2661 0.00239757508351 0.00178257723165 0.00170431014086 0.00179453846806 0.00583493886449 0.00216920701754 0.00163016708176 0.00134745046257 0.00398461077517 0.0144414646338 0.0116676962732 0.0103430120095 0.0155618277699 0.00671510022772 0.0162268999722 0.00954628380537
281 2600.18 3545.52 3.58471342382 -30.3801662377 0.0334028 0.00264664 2.86695 7.17965 0.0023931659146 0.00177723931179 0.00170088503773 0.00179325486078 0.00581354656626 0.00216571121564 0.00162604521799 0.00134216278069 0.0332350254291 0.0272144514277 0.0209281326937 0.0292745207023 0.0942135432748 0.0142596206154 0.0309926877672 0.0232430952778
282 3227.33 3543.94 3.57259717181 -30.380192281 0.0289921 0.00211141 3.20953 9.03068 0.00322732423301 0.00179488804001 0.00170258985157 0.00249833166035 0.00583431355983 0.00291995550143 0.00162858446614 0.00135346197036 0.0181645309679 0.0146207591432 0.0230559824712 0.0109627773836 0.0368796308195 0.00758573675311 0.0291279922288 0.0113217088989
283 3061.55 3531.26 3.57579999384 -30.3804036971 1.62464 0.0108225 7.6574 24.9273 0.00242808504735 0.00190682077475 0.0017919673431 0.00195402429501 0.00582274570567 0.0021826227074 0.00170045460243 0.00141110168316 0.195084606627 0.516436867402 0.552658441108 0.38277796832 0.790443239285 0.0504422323784 0.580347557185 0.469230054317
284 3045.12 3513.88 3.57611726726 -30.3806934952 1.39178 0.0140258 20.2994 25.9394 0.00241065279743 0.00237707150881 0.00220125480197 0.00186411709686 0.00583698224075 0.00217540767751 0.00207920667759 0.00171350594074 0.0378157351265 0.149904551587 0.164053450575 0.103033023561 0.3478197558 0.00160829638159 0.178992599211 0.127078243682
285 2120.85 3543.94 3.59397369075 -30.3801919691 0.0150303 0.00150921 2.25142 4.47195 0.00233769922587 0.00181255103986 0.00173540911663 0.00180188409673 0.00582275190798 0.00211465133196 0.00165955943871 0.00136728943022 0.00482706570603 0.010409247332 0.0104494002795 0.01209512114 -0.0124479167225 0.00469627258089 0.0218225591622 0.0160439349719
286 3269.58 3529.46 3.57178092206 -30.3804335634 0.803483 0.00562412 4.54795 11.8419 0.0025023963985 0.0019863557927 0.0018443195684 0.00204659117538 0.00581953911636 0.00238926543498 0.00172934015085 0.00145050922341 0.542764644371 0.71542074123 0.668917498697 0.536225597184 0.667532513095 0.523534992493 0.479449898357 0.543464793035
287 3277.35 3515.45 3.57163075518 -30.3806670272 2.43864 0.012472 27.4952 42.9154 0.0024174625854 0.00179303521291 0.00170806485802 0.00186098268013 0.00582046495072 0.00219511335865 0.0016342482828 0.00135880255816 0.0399303877048 0.0685080736037 0.0688903663756 0.0410223004574 0.0427006577833 0.0357676108699 0.0580065571339 0.0513908229092
288 1980.51 3532.86 3.59668511491 -30.3803764127 0.654968 0.00627658 4.7545 10.4097 0.00237157944737 0.00188425557274 0.00178261826144 0.00188278533394 0.00583472742249 0.00213621507022 0.00169551511955 0.00139414639203 0.110987924846 0.324526729526 0.345735736424 0.230174309174 0.451901613009 0.0269480210648 0.366415841615 0.291981717476
289 1291.99 3538.01 3.6099868684 -30.3802883672 0.477303 0.0663457 9.70849 15.1577 0.00242269427791 0.00320142405305 0.00391748691392 0.00180339303884 0.00633956818757 0.0021965551191 0.00378432798264 0.00302486282767 0.0655713783392 0.0829074237146 0.10044376654 0.0653567730585 0.162636488554 0.0413600738208 0.114491636426 0.0855710741294
290 1298.09 3534.37 3.60986901244 -30.3803489921 0.417286 0.0559677 6.67519 16.4142 0.00242290798744 0.00280955622419 0.00286941513205 0.0018077703713 0.00630979996419 0.00218892301372 0.00283707313637 0.00232399903687 0.0551481019401 0.103548087099 0.149067193315 0.0764070412753 0.190324154287 0.0198272118511 0.194123224974 0.0921408232416
291 3323.2 3528.32 3.57074509413 -30.3804524995 0.836509 0.0127129 14.6608 21.0852 0.00239320626415 0.00251888344887 0.00242093723438 0.00184482594323 0.00582510483506 0.00216476379532 0.00229159895217 0.00190215330213 0.00963643756876 0.0300344568224 0.0356746879231 0.0220302754165 0.0734873722524 0.00410501655225 0.0423311802745 0.0267476617181
292 3333.89 3529.55 3.57053842744 -30.3804318233 1.10313 0.0220897 13.8074 21.6263 0.00239082760543 0.00254377514518 0.0024138730369 0.00186876804001 0.00583742598698 0.00215834632665 0.00229603021933 0.00190983272332 0.0406829322359 0.103500355647 0.106598089831 0.064738502291 0.183204113298 0.00385328160593 0.0993534426317 0.0810750810288
293 3334.41 3519.56 3.5705284498 -30.3805984258 2.99032 0.102266 18.0189 39.2145 0.00239574221477 0.00257187471896 0.0024600582974 0.00187696804563 0.00582528244659 0.00217347410695 0.00229841539906 0.00191448479127 0.0779795315749 0.21169213841 0.227444555274 0.104627666491 0.299481168976 0.0473948022454 0.222598774216 0.149183116256
294 3346.91 3509.51 3.57028679786 -30.3807658597 1.78654 0.0295217 6.20138 17.1792 0.00248357940955 0.00290725126252 0.00280773232341 0.00213688851681 0.00583434851856 0.00220219760278 0.00249672580003 0.00215354182171 0.249562315641 0.690057146307 0.690486527428 0.689983416351 1.40598291121 0.00279839145635 0.700285010385 0.6908958264
295 2313.55 3535.43 3.59025096059 -30.3803341295 0.0165843 0.00235982 3.39853 31.8816 0.00236004340748 0.00178247062682 0.00170300858401 0.00178078107486 0.00581435117396 0.00213626742364 0.00161996056208 0.00133906609533 0.00479718756181 0.0172802867668 0.0153535812238 0.0106139096811 0.00219507027854 0.00470332784517 0.0168213406765 0.0211040639609
296 3030.78 3530.8 3.57639448706 -30.3804113616 0.103459 0.0066303 10.1332 16.6128 0.00237385973197 0.00178292342732 0.00170078738111 0.00179746446836 0.00581320882287 0.00214624997984 0.00163500765123 0.00135415689002 0.00808340039948 0.0150650856011 0.0207688152722 0.009423999398 0.00321225421098 0.00103569707754 0.0233735165761 0.0147417337885
297 1818.54 3531.55 3.59981422823 -30.3803978324 0.0349266 0.00294082 3.01036 9.80408 0.00235267211808 0.00179477721854 0.00170335474082 0.0017888932799 0.00582450264831 0.00212753258954 0.00164128295826 0.00134788480083 0.0264362407779 0.0250567477016 0.0299170009039 0.0325661426955 0.0772058819168 0.0114524861512 0.0337372460286 0.0276917179305
298 3468.5 3533.18 3.56793780168 -30.380371088 0.149902 0.0319528 3.52564 6.44859 0.00239082582002 0.0 0.0 0.00185570794549 0.00581931583341 0.00217126358926 0.0175879807681 0.0148330513948 0.0592421627356 0.0128119862004 0.00560111972741 0.0622269037207 0.149521211897 0.0463501166685 0.120686887397 0.0831034371162
299 2216.35 3526.06 3.59212871542 -30.3804902173 0.267556 0.00526052 4.72596 10.1552 0.00235894540008 0.00181173820484 0.00175087660119 0.00178711043542 0.00581661726898 0.002132780185 0.00167727170424 0.00136595143004 0.00843098170935 0.0503695255812 0.0969171943634 0.00649266764555 0.586137774489 -0.000667200757078 0.150949357658 0.0224531916992
300 3159.48 3530.0 3.57390806684 -30.3804245975 0.0752788 0.0046237 7.4496 10.9661 0.00244393152511 0.00177207740882 0.00168568882217 0.00182910237468 0.0058120625248 0.00221348899242 0.00161567281065 0.0013390907347 -0.0025487771286 0.0177782014161 0.0196028603499 0.00165010783291 0.0859486884626 0.00646655002263 0.0214688313368 0.00796828843822
301 3185.46 3509.39 3.57340606935 -30.3807680335 7.23897 0.0104924 7.0121 16.3199 0.00361751819125 0.0027478495168 0.00267789876707 0.00311810844828 0.00582132481497 0.00335460170555 0.00236512557172 0.00193237840945 0.554540818898 2.20936869595 2.40096907456 0.851190234446 4.13201068331 0.342698573239 2.44883955753 1.53268852316
302 1575.27 3527.18 3.60451405 -30.3804698948 0.189121 0.00592425 3.86522 10.4367 0.00238839467108 0.00220978424894 0.00227428536535 0.00179382045905 0.00581146202955 0.00216056462916 0.0021734388573 0.00174601975122 0.0035785781119 0.118790662674 0.130340005896 0.00200098804945 0.129415712285 0.0034752121564 0.134620304572 0.0398554358614
303 2741.58 3529.73 3.5819816189 -30.3804293137 0.0133936 0.0031268 2.8394 4.21573 0.00236387322148 0.00184259923341 0.00174554478926 0.00178384256772 0.0058129945616 0.00213996290799 0.00167014627603 0.00138320132876 0.00439899586342 0.00402507253264 0.00851804625752 0.00495806608506 -0.0262766517769 0.00728579342763 0.00893823076218 0.00815885312357
304 2740.5 3525.51 3.58200254481 -30.3804996642 0.00452747 0.00197321 1.42247 2.19241 0.00237223771639 0.00182530480967 0.00175540688035 0.00178551135918 0.00582840671465 0.00214546312287 0.00167882758656 0.00138511073105 0.00112778530991 0.0024792182035 0.00742722305759 0.00596132273537 0.00702741025144 -0.00174093008558 0.00509678053046 0.00214413894799
305 3307.09 3525.74 3.57105627106 -30.3804954822 0.0479857 0.00682138 4.91713 9.34895 0.00240804043269 0.00255845201989 0.0025110072178 0.00184391512318 0.00584378108972 0.00217770363432 0.00239353723693 0.00198185391159 0.00131893506526 0.0189062332087 0.0219746944413 0.0181959967046 0.0169618322882 -0.00316594430053 0.0229575899752 0.0196969953162
306 2667.0 3529.0 3.58342248458 -30.3804416105 0.0349818 0.00346024 4.72423 6.54349 0.00238487515575 0.00179595268305 0.00171420976521 0.00178830726305 0.00581628403591 0.00215615566028 0.00162864539007 0.00135091876731 0.0096839479278 0.0152720455915 0.0136256108299 0.00940163587325 -0.00452270317518 0.00292270414315 0.0159171613303 0.0140413776095
307 2667.72 3521.95 3.58340850616 -30.3805590296 0.128119 0.00909451 7.95574 14.3719 0.00236736434895 0.00179226789542 0.00171388530962 0.00179517086444 0.00583309903653 0.00214073711444 0.00163057469528 0.00134826239329 0.0132596525997 0.0316005289205 0.0308008289487 0.025650831743 0.0362488881145 0.00606503805492 0.0373166905355 0.0267029692855
308 1905.81 3527.8 3.5981282202 -30.3804605396 0.015953 0.00155576 2.06735 4.61522 0.00233588331799 0.00178477247038 0.00169666818527 0.0017874772427 0.00580983026035 0.00211275688041 0.00162247349889 0.0013418521734 0.0047827162084 0.0206109570486 0.02192508608 0.00975255251599 0.0300204712803 0.00304738047975 0.0208694818916 0.0154982899593
309 1506.6 3525.45 3.6058408465 -30.3804984804 0.0510863 0.00523106 3.14221 10.2855 0.00238778067969 0.00254520360758 0.00242888816942 0.00177717863198 0.00581840071218 0.00216043987643 0.00231420469093 0.00195107414741 0.0227629837205 0.0219079384946 0.0394209105977 0.0201179504263 -0.00892636569655 0.0112639621555 0.0481551338993 0.0143945389392
310 1323.73 3520.44 3.60937378914 -30.3805813629 0.212872 0.0056369 3.26127 5.5775 0.00242372979697 0.00260669818374 0.0024710846216 0.00182547017867 0.00618118342135 0.00219260993469 0.00239423258617 0.00197026587452 0.100156919345 0.104106352287 0.140594487177 0.118772317183 0.215730341939 0.0439241569348 0.18439316329 0.107992267398
311 2096.05 3523.67 3.59445299205 -30.3805298343 0.0614171 0.0047889 6.55752 9.58131 0.0023749884477 0.00178626764155 0.00170949199923 0.00180331865647 0.005832112307 0.00214901672737 0.00164711125542 0.00136516808545 0.00457709331442 0.00204944436395 0.0175710834789 0.00433333575237 0.00624398135826 0.00475474932661 0.0163415674345 0.0106087843924
312 3464.18 3514.1 3.56802126955 -30.380689226 1.96012 0.0958614 6.8281 16.0285 0.00244926926902 0.0 0.0 0.00202301369872 0.00581651464896 0.00224845148828 0.0148759528358 0.0130507250825 0.397563500449 0.0129073222701 0.00583967321523 0.524906464471 0.764419642523 0.238372901439 0.633736188547 0.537236283599
313 2641.64 3523.27 3.58391240154 -30.3805370089 0.012705 0.00325568 2.53685 4.05018 0.00242294673037 0.00176720645279 0.00168341265385 0.00182213201262 0.00582587504812 0.00219034005735 0.00160916253115 0.00133377915982 0.00720865949454 0.013648231857 0.0131917281684 0.0109340974717 0.0448052338758 -0.00115224010261 0.0128920630137 0.0129844650273
314 3125.84 3519.72 3.57455783703 -30.3805960473 0.0629646 0.00496721 9.44547 17.6079 0.00271137219091 0.00179016834176 0.00171337514637 0.00202165935609 0.00581962200144 0.00244981976394 0.00163278005778 0.00134832447211 0.0114382439755 0.0204748333174 0.0247142634389 0.0202536634238 -0.0281467945484 -0.00291681092623 0.0295619671213 0.0269397637539
315 3135.27 3515.95 3.57437577967 -30.3806588973 0.0571392 0.00409192 3.97589 12.0737 0.0024489005886 0.00181229793437 0.00173490589044 0.00184824345093 0.00582483306165 0.00221378150947 0.00165778743828 0.00136544221341 0.016605317896 0.0377863410073 0.040778869618 0.0234276489198 0.0273398322938 0.000734116861963 0.0391997519831 0.0317865081494
316 3523.74 3516.38 3.56687060743 -30.3806510193 1.49506 0.17134 6.72746 14.6324 0.00243335566122 0.0 0.0 0.0019744443116 0.0058217414968 0.00218953490564 0.0194162552132 0.0165784538617 0.154954624589 0.0127714895006 0.00564150803986 0.311489454788 0.672171885595 0.0373629448879 0.557057548234 0.395608334038
317 3520.11 3510.87 3.56694077918 -30.3807428349 1.06734 0.054759 6.74651 9.84775 0.00242644678481 0.0 0.0 0.00193380044454 0.0058407526757 0.00218620005613 0.0171468013444 0.0130226586486 0.107948393547 0.0127179472273 0.0053869404386 0.224818125793 0.534291233032 0.0264474841491 0.298478115875 0.297153125742
318 2537.55 3514.53 3.58592327733 -30.3806825873 0.355973 0.00318241 2.48651 5.90058 0.00240457055084 0.00180313867288 0.00173026283462 0.00183564073495 0.00582630526224 0.00220294864916 0.00166171175635 0.00135798945409 0.134294931137 0.171024123375 0.294113234001 0.132368111403 0.120965811566 0.124803620624 0.359704164075 0.152566613976
319 2542.0 3503.68 3.58583742121 -30.3808634606 0.376381 0.00778613 11.8059 16.3547 0.00238937662883 0.00177447104487 0.00169181220553 0.00179357470521 0.00582181310493 0.00216234892446 0.00162483954291 0.0013404254283 0.013702196527 0.0203021863429 0.0247095577013 0.00370951053959 0.0584334994878 0.00831042993498 0.0247523508404 0.0137642839871
320 2496.25 3518.28 3.58672122444 -30.3806201256 0.0232491 0.00267479 2.56535 5.30498 0.00236702191357 0.00181783576537 0.00173159445365 0.00179154435679 0.0058329941613 0.00214467023233 0.0016661226222 0.00137353197341 0.0200167873994 0.0158434810072 0.0249939857019 0.0163101183356 0.0225850345518 0.016190475039 0.0238936535242 0.0198560373977
321 2094.75 3515.92 3.59447800492 -30.3806588642 0.297668 0.00844487 16.5277 24.3605 0.00236308301299 0.00179777156117 0.00171047586012 0.001797824275 0.00582574198049 0.00213713641114 0.00163519619172 0.00135089498123 0.00643638484131 0.0140636342883 0.0236756004993 0.00989062525926 0.0316179386097 0.00434896444393 0.0312615602198 0.0129419257812
322 2300.71 3517.8 3.59049900309 -30.3806279437 0.0598899 0.00441325 6.37601 -92.1449 0.00240782386618 0.00177732786082 0.0016986832238 0.00180544074311 0.00582081340707 0.00219121897046 0.00162251782004 0.00134290228599 0.034347099903 0.0287239245105 0.0340008872564 0.0328742299017 0.0566788496871 0.0489421765481 0.0309227944045 0.0280349613304
323 2294.98 3514.08 3.59060980689 -30.3806899462 0.063245 0.0048114 5.58867 8.11244 0.00237736907059 0.00177687733102 0.00170931091599 0.00179539284503 0.00581843454306 0.00215199133154 0.00163275965602 0.00134750539502 0.0189026140627 0.0264902772105 0.0320676606351 0.0284263290129 -0.0519568959776 0.013361824775 0.0329018042242 0.0299751906021
324 2263.44 3516.52 3.59121901992 -30.3806491536 0.0725266 0.00520945 5.75277 13.5817 0.00237957258375 0.00178596988297 0.00169910480243 0.00179807659181 0.00582258839265 0.00215217992022 0.00163293089029 0.00134080067426 0.0102338893166 0.0111482715995 0.0263846314447 0.0158634277856 0.101951436095 0.00541293036635 0.0370188722158 0.0103504159063
325 2149.89 3515.14 3.5934127522 -30.3806721118 0.0617477 0.00417049 4.12146 12.8137 0.00235249607976 0.0018020975997 0.0017271481343 0.00179545132987 0.00583812684702 0.00212698025199 0.00165163820007 0.00136183151146 0.0160251622901 0.0201388458245 0.0320918055095 0.0267759669497 0.0910011660569 0.00358511821102 0.0427449829063 0.0248225835313
326 1932.58 3514.71 3.597611088 -30.3806787951 0.0796597 0.00501567 4.71299 15.9778 0.00235407096161 0.00179016542249 0.00170829432476 0.00178428550766 0.00581633027146 0.00212871958968 0.0016442303828 0.0013544101117 0.0170778720785 0.0457481909213 0.0476529558633 0.0318184667941 0.0539709811803 0.00602441730934 0.0476967360275 0.0425767678565
