# id X_IMAGE Y_IMAGE X_WORLD Y_WORLD FLUX_AUTO_160 FLUXERR_AUTO_160 FLUX_RADIUS_1 FLUX_RADIUS_2 EA_ERR_105 EA_ERR_125 EA_ERR_140 EA_ERR_160 EA_ERR_435 EA_ERR_606 EA_ERR_814 EA_ERR_K FLUXERR_APER_606 FLUXERR_APER_125 FLUXERR_APER_140 FLUXERR_APER_814 FLUXERR_APER_K FLUXERR_APER_435 FLUXERR_APER_160 FLUXERR_APER_105 FLUX_APER_606 FLUX_APER_125 FLUX_APER_140 FLUX_APER_814 FLUX_APER_K FLUX_APER_435 FLUX_APER_160 FLUX_APER_105
3059 1623.96 1720.07 3.60357981131 -30.4105884788 0.0313719 0.00427518 2.6057 4.71967 0.00335 0.00376 0.00215 0.00399 0.00372 0.00339 0.00268 0.01737 0.00272 0.00182 0.00175 0.00186 0.00583 0.00246 0.00168 0.00139 0.01841 0.03312 0.0388 0.02638 0.03742 0.00734 0.03094 0.03099
3060 2867.2 1720.66 3.57955348108 -30.4105805051 0.0187641 0.00369511 3.4 4.59232 0.00317 0.00346 0.00204 0.00405 0.00316 0.00315 0.00254 0.01648 0.00226 0.0018 0.0017 0.00175 0.00582 0.00205 0.00165 0.00135 -0.0004 0.00478 0.00638 -0.00313 -0.04006 -0.00476 0.00578 0.00022
3061 2867.28 1715.2 3.57955200629 -30.4106715126 0.0813722 0.00673432 8.04175 11.21 0.00328 0.00354 0.00211 0.00424 0.00323 0.00324 0.00257 0.01669 0.00228 0.00181 0.00171 0.00177 0.00582 0.00207 0.00166 0.00136 -0.00296 0.00082 0.00572 -0.00328 0.00227 -0.00097 0.01227 -0.00057
3062 3486.54 1718.99 3.56758445562 -30.4106075628 0.0250883 0.00248195 2.92938 5.4888 0.00299 0.00349 0.00192 0.0041 0.0033 0.0032 0.00262 0.017 0.00231 0.00181 0.00173 0.0018 0.00582 0.00209 0.00166 0.00138 0.01259 0.01827 0.0228 0.01608 0.06211 0.01363 0.02562 0.01481
3063 2752.79 1713.59 3.5817646132 -30.4106982893 0.013343 0.00208479 3.07933 4.52349 0.00336 0.00332 0.00216 0.00396 0.00319 0.00314 0.0026 0.01689 0.00226 0.00178 0.00169 0.00176 0.00582 0.00205 0.00163 0.00135 0.00145 0.01206 0.00939 0.0061 -0.01401 0.00327 0.01045 0.01204
3064 2736.82 1708.37 3.58207311575 -30.4107853435 0.0127031 0.00217757 2.72059 3.92258 0.00329 0.00352 0.00211 0.00413 0.00316 0.00337 0.00254 0.01649 0.00225 0.0018 0.00171 0.00176 0.00582 0.00204 0.00164 0.00136 0.00068 0.01231 0.00881 0.00919 -0.01572 -0.00535 0.01218 0.00832
3065 2741.49 1716.51 3.58198302855 -30.4106497486 0.0283663 0.00232913 3.79037 5.21685 0.00331 0.00339 0.00212 0.00419 0.00326 0.00339 0.00256 0.01663 0.00227 0.0018 0.00171 0.00176 0.00583 0.00205 0.00165 0.00137 0.00975 0.01491 0.02004 0.00949 0.02781 -2e-05 0.01759 0.01495
3066 2745.29 1719.26 3.58190956823 -30.4106038731 0.108497 0.00529296 8.24768 11.3691 0.00348 0.0033 0.00224 0.00396 0.00321 0.00341 0.00252 0.01637 0.00229 0.0018 0.00172 0.00176 0.00584 0.00207 0.00166 0.00138 0.00826 0.00997 0.01126 0.00642 0.01721 0.00509 0.01613 0.00956
3067 2745.21 1709.67 3.58191100478 -30.4107636467 0.160219 0.00862328 7.40971 15.7871 0.00317 0.00349 0.00204 0.00399 0.00326 0.00317 0.00256 0.01658 0.00229 0.0018 0.0017 0.00177 0.00582 0.00207 0.00164 0.00136 0.02111 0.04934 0.04847 0.03652 0.06093 0.00897 0.05023 0.04284
3068 2044.2 1718.39 3.59545831397 -30.4106176596 0.0349773 0.00410115 5.49786 7.66171 0.00347 0.00337 0.00223 0.00416 0.00328 0.00334 0.00263 0.01705 0.00238 0.00179 0.00175 0.00183 0.00581 0.00215 0.00163 0.00135 0.00252 0.00943 0.00958 0.00503 -0.01397 0.00169 0.01224 0.00501
3069 2041.02 1715.75 3.59551990389 -30.4106616926 0.0633647 0.00526933 7.04421 10.7924 0.00342 0.00363 0.00219 0.00419 0.00337 0.0032 0.0026 0.01688 0.00241 0.0018 0.00176 0.00183 0.00582 0.00218 0.00164 0.00136 0.00769 0.00652 0.00772 0.00559 -0.00507 0.00318 0.01448 0.0058
3070 2000.36 1716.28 3.59630554548 -30.4106526613 0.0163915 0.00299569 3.68512 4.96608 0.00323 0.00346 0.00208 0.00395 0.00329 0.00333 0.00257 0.01668 0.00241 0.0018 0.00171 0.0018 0.00582 0.00218 0.00163 0.00135 0.00063 0.00359 0.00283 0.00596 0.03651 0.00761 0.00977 0.00484
3071 3039.12 1715.1 3.57623112197 -30.4106731099 0.0224014 0.00357487 3.86736 5.85053 0.00349 0.00354 0.00224 0.00385 0.00309 0.00312 0.00251 0.01627 0.00225 0.0018 0.00171 0.00175 0.00583 0.00203 0.00164 0.00136 -0.00353 0.00711 0.0105 -0.00216 -0.11561 -0.00791 0.01028 0.00517
3072 2941.01 1715.14 3.5781271055 -30.4106724218 0.0174916 0.00293249 1.91219 3.0781 0.00322 0.00352 0.00207 0.00416 0.00308 0.00326 0.00252 0.01633 0.00228 0.0018 0.00172 0.00174 0.00582 0.00206 0.00165 0.00136 0.01616 0.02059 0.02299 0.01099 -0.00063 0.00621 0.02265 0.01389
3073 2173.53 1714.7 3.59295898955 -30.4106794046 0.0104784 0.00204863 2.49694 5.14392 0.00331 0.0034 0.00213 0.00411 0.00315 0.00327 0.00257 0.01667 0.00234 0.00181 0.00169 0.00178 0.00584 0.00212 0.00162 0.00135 0.00463 0.01359 0.00713 0.00305 0.00998 -0.00215 0.0118 0.00797
3074 3268.46 1709.23 3.57179891317 -30.4107706261 0.201717 0.00692821 10.7457 19.6396 0.00336 0.00356 0.00216 0.00381 0.00311 0.00329 0.00259 0.01678 0.00224 0.00181 0.00174 0.00177 0.00581 0.00203 0.00166 0.00138 0.04143 0.03279 0.03081 0.03501 0.01222 0.03837 0.03597 0.0296
3075 3264.08 1701.61 3.5718836595 -30.4108976207 0.118513 0.00559855 4.78998 10.7036 0.00317 0.00325 0.00203 0.00397 0.00303 0.00325 0.00261 0.01691 0.00224 0.00182 0.00172 0.00178 0.00582 0.00203 0.00167 0.00138 0.0415 0.04111 0.05382 0.03871 0.07857 0.01935 0.06976 0.0374
3076 3012.44 1712.8 3.57674662647 -30.4107114966 0.0289247 0.00363321 4.06489 6.09499 0.00331 0.00364 0.00213 0.00399 0.00318 0.00325 0.00256 0.0166 0.00229 0.0018 0.00172 0.00176 0.00582 0.00208 0.00165 0.00136 0.00528 0.0106 0.0129 0.00844 0.01247 0.00521 0.01865 0.00827
3077 3011.72 1709.57 3.57676058784 -30.4107652193 0.0645095 0.00356668 7.47252 11.5316 0.00346 0.00369 0.00222 0.004 0.00324 0.0032 0.00253 0.0164 0.0023 0.00179 0.00171 0.00175 0.00581 0.00208 0.00164 0.00136 0.00538 0.00864 0.01208 0.0058 0.02982 0.00689 0.0171 0.00483
3078 1905.17 1710.74 3.59814528707 -30.4107447742 0.0117569 0.00269932 2.37375 3.74561 0.00327 0.00348 0.0021 0.00393 0.00383 0.00433 0.00296 0.01917 0.00282 0.00178 0.00169 0.00205 0.00582 0.00255 0.00163 0.00135 0.00604 0.00717 0.01317 0.00674 0.03163 -0.01017 0.01357 0.01282
3079 1585.13 1711.74 3.60433019669 -30.4107272976 0.0102077 0.00138613 1.8252 3.13434 0.00321 0.00371 0.00206 0.00376 0.00387 0.00355 0.00271 0.01758 0.00274 0.00183 0.00173 0.00185 0.00583 0.00248 0.00166 0.00138 0.00578 0.02079 0.01552 0.01413 0.02726 0.00496 0.01482 0.01639
3080 2775.98 1710.29 3.58131645757 -30.4107533688 0.0134884 0.00254953 3.08839 5.39737 0.00323 0.00359 0.00208 0.00397 0.00314 0.00336 0.00255 0.01651 0.00226 0.0018 0.0017 0.00175 0.00582 0.00204 0.00164 0.00136 0.01267 0.01205 0.01512 0.0088 0.03576 0.00419 0.01352 0.01131
3081 3241.98 1704.27 3.5723107276 -30.410853397 0.182615 0.00295288 2.53041 4.89962 0.00342 0.00345 0.0022 0.00399 0.00311 0.00316 0.00259 0.01676 0.00227 0.00185 0.00176 0.00177 0.00581 0.00207 0.00168 0.00139 0.06631 0.16732 0.17714 0.07885 0.19769 0.05862 0.19269 0.14289
3082 2532.72 1706.91 3.58601761988 -30.4108096971 0.0519249 0.00479155 3.58727 7.46172 0.00327 0.00352 0.0021 0.00406 0.00316 0.00328 0.00253 0.01641 0.00227 0.00182 0.00172 0.00176 0.00583 0.00205 0.00166 0.00137 0.01583 0.0363 0.03939 0.02913 0.08155 0.00352 0.04018 0.03314
3083 2139.03 1708.2 3.59362580108 -30.4107876915 0.0106739 0.00239449 2.52046 3.73502 0.00336 0.00348 0.00216 0.00405 0.00327 0.00312 0.00259 0.01682 0.00236 0.00179 0.00169 0.00179 0.00582 0.00213 0.00163 0.00135 0.00815 0.00706 0.01086 0.01175 0.02144 -0.00328 0.01179 0.01261
3084 2149.46 1704.6 3.59342423838 -30.4108476413 0.0441967 0.00442049 3.56605 6.67347 0.00345 0.00352 0.00222 0.004 0.00323 0.00318 0.00259 0.01676 0.00235 0.00184 0.00174 0.00179 0.00582 0.00212 0.00169 0.00136 0.02681 0.03079 0.03363 0.03588 0.03877 0.00166 0.03263 0.02897
3085 2143.07 1705.65 3.59354762355 -30.4108301687 0.0437029 0.00382951 5.09208 7.57821 0.00335 0.0038 0.00215 0.00399 0.0033 0.00353 0.00264 0.01711 0.00238 0.00182 0.00174 0.00179 0.00584 0.00215 0.00165 0.00137 0.01652 0.01687 0.01783 0.01201 -0.02489 0.00012 0.01908 0.02007
3086 1947.54 1698.23 3.59732647205 -30.4109534767 0.219989 0.00658397 6.94352 18.466 0.00318 0.00331 0.00204 0.00413 0.00402 0.00418 0.00343 0.02227 0.00301 0.00181 0.00171 0.00228 0.00581 0.00272 0.00164 0.00135 0.02207 0.07073 0.06946 0.02686 0.10535 0.01684 0.08216 0.05861
3087 1962.88 1687.12 3.59702996136 -30.4111385946 0.0343491 0.00297745 4.66201 6.84045 0.00313 0.00325 0.00201 0.0042 0.00331 0.00328 0.00255 0.01656 0.00241 0.00179 0.0017 0.00179 0.00584 0.00218 0.00164 0.00136 0.00627 0.01099 0.01496 0.00273 0.01299 0.0007 0.01909 0.00781
3088 1756.87 1703.58 3.60101117851 -30.4108637241 0.0720168 0.00323443 4.12857 8.81145 0.00352 0.00353 0.00226 0.00415 0.00369 0.00325 0.0027 0.01751 0.00268 0.00176 0.00168 0.00184 0.00581 0.00243 0.0016 0.00135 0.02657 0.03603 0.04534 0.0292 0.0822 0.02428 0.04863 0.02928
3089 3214.96 1706.78 3.57283291436 -30.4108114865 0.00770989 0.00108467 1.66883 3.11979 0.00318 0.00336 0.00204 0.00427 0.00319 0.00338 0.00257 0.01665 0.00226 0.0018 0.00171 0.00176 0.00582 0.00205 0.00163 0.00136 0.01164 0.00937 0.01363 0.00755 0.03351 0.00989 0.01265 0.00669
3090 2087.88 1706.55 3.59461436058 -30.4108150219 0.0107733 0.00218371 1.79553 3.1968 0.00343 0.00342 0.0022 0.00411 0.00331 0.0033 0.00257 0.01668 0.0024 0.00179 0.0017 0.00178 0.00584 0.00217 0.00163 0.00135 -0.00052 0.00961 0.00951 0.00906 0.05382 0.00442 0.01411 0.00951
3091 2865.44 1705.82 3.57958751448 -30.410827821 0.0116128 0.00297068 2.48473 4.17667 0.00347 0.00347 0.00223 0.00415 0.00309 0.00332 0.00254 0.01646 0.00226 0.0018 0.00172 0.00175 0.00581 0.00204 0.00165 0.00136 -0.00426 0.00139 0.00195 -0.00162 0.01009 -0.00345 0.0091 0.0029
3092 2456.48 1703.33 3.58749094589 -30.4108691782 0.014339 0.00207982 2.40819 4.3853 0.0031 0.00342 0.00199 0.00428 0.00314 0.0033 0.00261 0.01692 0.00226 0.00179 0.0017 0.00176 0.00583 0.00204 0.00163 0.00135 -0.0001 0.01112 0.01727 0.00927 0.02828 -0.00123 0.01708 0.00815
3093 2974.56 1697.25 3.57747872073 -30.4109706338 0.236397 0.00428305 4.27704 8.7638 0.00341 0.00351 0.00219 0.00397 0.00318 0.00313 0.0026 0.01688 0.00227 0.00182 0.00172 0.00179 0.00583 0.00205 0.00165 0.00137 0.04681 0.10517 0.11751 0.08824 0.28924 0.01298 0.15167 0.09751
3094 1995.54 1702.08 3.59639877764 -30.4108894483 0.016018 0.00330471 2.86757 4.91245 0.00335 0.00365 0.00215 0.00417 0.00323 0.00322 0.00258 0.01676 0.00239 0.00179 0.00171 0.00178 0.00584 0.00217 0.00164 0.00135 -0.00152 0.00493 0.00373 0.00926 -0.03505 0.00245 0.01276 0.00597
3095 1892.56 1702.53 3.59838904558 -30.4108816002 0.0276192 0.00389601 3.3146 6.23671 0.0035 0.0039 0.00225 0.00396 0.00349 0.00355 0.00266 0.01723 0.00262 0.00188 0.00178 0.00187 0.00583 0.00237 0.00168 0.00139 0.0009 0.01917 0.02047 0.01373 0.00913 -0.00745 0.02395 0.01252
3096 3445.15 1700.35 3.56838433799 -30.410918298 0.022119 0.0031969 2.61648 5.25415 0.0035 0.00366 0.00225 0.00393 0.00302 0.00314 0.00256 0.01658 0.00222 0.00184 0.00175 0.00178 0.00582 0.00201 0.00166 0.0014 0.02735 0.01763 0.02037 0.02194 0.04167 0.00896 0.02067 0.02297
3097 2035.34 1675.56 3.59562970021 -30.4113313938 0.271777 0.0082902 15.6366 19.7052 0.00344 0.00346 0.00221 0.00403 0.00326 0.00341 0.00258 0.01673 0.00236 0.00178 0.00169 0.00177 0.00582 0.00213 0.00163 0.00134 0.00714 0.0283 0.03069 0.01708 0.05072 -0.00334 0.03101 0.0229
3098 2034.96 1693.81 3.59563694793 -30.4110273024 0.362667 0.00774618 4.69218 12.1044 0.00317 0.00327 0.00204 0.00417 0.00328 0.00313 0.0026 0.01688 0.00238 0.00181 0.00175 0.00182 0.00582 0.00215 0.00165 0.00137 0.07324 0.18848 0.20114 0.13912 0.27408 0.02198 0.20721 0.17145
3099 2044.0 1693.0 3.59546232435 -30.4110408667 0.0164257 0.00242734 2.91536 3.97328 0.00305 0.00326 0.00196 0.00409 0.00331 0.00325 0.00255 0.01654 0.00236 0.00177 0.00168 0.00178 0.00582 0.00214 0.00161 0.00133 0.00819 0.01643 0.01167 0.00741 0.09977 -0.00283 0.01543 0.01014
3100 3594.34 1701.15 3.56550124654 -30.4109046423 0.0423866 0.00597612 4.40546 7.97031 0.00484 0.00528 0.00311 0.00608 0.00333 0.00334 0.0026 0.01684 0.00229 0.00272 0.0026 0.0018 0.00582 0.00208 0.00242 0.00203 0.0198 0.0368 0.01912 0.03013 -0.01102 0.01619 0.02639 0.02613
3101 2932.45 1699.36 3.57829257177 -30.410935554 0.0135119 0.00292264 1.87311 3.26425 0.00337 0.00372 0.00217 0.00401 0.00311 0.00321 0.00255 0.01653 0.00227 0.0018 0.0017 0.00175 0.00582 0.00206 0.00163 0.00136 0.00541 0.01949 0.0155 0.01031 -0.00472 0.00035 0.01828 0.01703
3102 2632.41 1701.77 3.58409090398 -30.4108953162 0.0373589 0.00371472 5.45317 11.019 0.00336 0.00348 0.00216 0.00417 0.00308 0.00328 0.00255 0.01655 0.00224 0.00181 0.00171 0.00176 0.00581 0.00203 0.00165 0.00137 0.0081 0.01413 0.01662 0.0104 -0.05712 0.00052 0.01955 0.01717
3103 2635.04 1698.49 3.58404006061 -30.4109499335 0.0290258 0.00274175 4.88973 7.68679 0.00334 0.00345 0.00215 0.00403 0.00328 0.0032 0.00255 0.01655 0.00228 0.0018 0.00171 0.00176 0.00583 0.00206 0.00164 0.00137 0.00863 0.01194 0.01464 0.00932 -0.02818 0.00568 0.01681 0.01552
3104 3689.45 1692.58 3.56366307421 -30.4110473385 9.10114 0.496032 7.53662 17.2505 1.76602 1.30201 1.13458 2.2588 0.00324 0.00316 0.00264 0.01712 0.00265 0.0 0.0 0.00293 0.00582 0.00228 0.02814 0.0042 1.83024 0.00829 -0.00199 3.6082 9.20703 0.41429 2.25358 0.02548
3105 1910.57 1698.99 3.59804096871 -30.410940699 0.0268817 0.00206471 2.33411 4.46617 0.00352 0.00349 0.00226 0.00381 0.00473 0.00463 0.0038 0.02467 0.00346 0.00178 0.00171 0.00254 0.00581 0.00313 0.00164 0.00135 0.02257 0.02932 0.02839 0.02179 0.03468 0.01475 0.03086 0.03156
3106 2774.01 1691.37 3.58135445987 -30.4110686587 0.245957 0.00362636 2.9414 6.48886 0.0034 0.00325 0.00218 0.00408 0.00309 0.00316 0.00257 0.01667 0.00225 0.00182 0.00173 0.00179 0.00581 0.00206 0.00165 0.00138 0.09737 0.19922 0.19472 0.12581 0.22191 0.09882 0.22703 0.19622
3107 1829.78 1693.99 3.59960232083 -30.4110238198 0.0811539 0.0033207 3.69916 6.65758 0.00301 0.00337 0.00193 0.00378 0.00546 0.00489 0.00385 0.02498 0.00388 0.00178 0.00168 0.00264 0.00581 0.00351 0.00161 0.00134 0.02303 0.05905 0.05761 0.04799 0.06876 0.00102 0.06379 0.05263
3108 1822.46 1697.56 3.59974373033 -30.4109643503 0.0230596 0.00259331 4.10951 7.88211 0.00304 0.00359 0.00195 0.00392 0.00512 0.00531 0.0037 0.02401 0.00384 0.00177 0.0017 0.00262 0.00582 0.00348 0.00162 0.00135 -0.00062 0.01366 0.01719 0.01304 0.00575 -0.00808 0.01722 0.01218
3109 1616.62 1698.01 3.60372156662 -30.410956131 0.0158826 0.00264319 2.51174 5.34878 0.00325 0.0035 0.00209 0.00408 0.00378 0.00339 0.00269 0.01741 0.00271 0.00182 0.00172 0.00186 0.00582 0.00245 0.00167 0.00137 0.02079 0.01154 0.01291 0.02265 -0.00351 0.01018 0.01531 0.01597
3110 3452.5 1697.11 3.56824238448 -30.4109723089 0.0206933 0.00313366 2.71655 7.0735 0.00349 0.00332 0.00224 0.00448 0.00321 0.00315 0.00261 0.01695 0.00225 0.00188 0.00182 0.00179 0.00583 0.00203 0.00171 0.00144 0.01583 0.01477 0.01908 0.02243 -0.00272 0.00502 0.0186 0.01771
3111 1776.89 1696.17 3.60062437419 -30.4109873587 0.0107666 0.0014582 2.01512 3.09175 0.00331 0.00351 0.00213 0.00386 0.004 0.00345 0.00273 0.01767 0.00277 0.00183 0.00173 0.00186 0.00582 0.00251 0.00164 0.00137 0.00271 0.00689 0.00772 0.0087 -0.00126 0.00781 0.01614 0.00462
3112 3430.63 1695.61 3.56866485271 -30.4109974378 0.0158449 0.00263242 3.25556 5.49246 0.00341 0.00335 0.00219 0.004 0.00318 0.00324 0.00255 0.01653 0.00223 0.00183 0.00174 0.00177 0.00582 0.00202 0.00166 0.00138 0.00446 0.00642 0.01637 0.00701 -0.00163 0.00624 0.0109 0.00422
3113 2225.0 1694.43 3.59196442225 -30.4110172359 0.0309328 0.00167346 1.80625 3.80746 0.00341 0.00383 0.00219 0.00385 0.00329 0.00348 0.00265 0.01721 0.00232 0.0019 0.00171 0.00179 0.00582 0.0021 0.00164 0.00135 0.01388 0.02494 0.0371 0.02372 0.06522 0.00372 0.03993 0.03412
3114 2053.49 1695.23 3.59527891278 -30.4110036682 0.00540243 0.00237754 1.47699 2.10442 0.00342 0.0036 0.0022 0.0039 0.00322 0.00338 0.00256 0.01658 0.00237 0.00177 0.0017 0.00179 0.00583 0.00214 0.00163 0.00134 0.00134 0.00021 0.0035 -0.00131 -0.0096 -0.00139 0.00942 0.00277
3115 3548.18 1655.62 3.56639310432 -30.4116635594 0.202552 0.00618197 11.2853 13.7724 0.00362 0.0039 0.00232 0.00401 0.0032 0.00333 0.00264 0.01711 0.00233 0.00193 0.00186 0.00181 0.00582 0.0021 0.00173 0.00145 -0.00205 -0.001 0.00411 0.00179 0.0125 -0.00097 0.01052 0.0042
3116 3538.97 1656.99 3.56657115153 -30.4116408288 0.0187496 0.00299544 3.54627 4.69801 0.00346 0.00331 0.00222 0.00414 0.00321 0.00324 0.00261 0.01695 0.00233 0.00187 0.00178 0.0018 0.00582 0.00211 0.0017 0.00142 -0.00705 0.00798 0.00603 0.00317 0.03071 -0.00121 0.00356 0.00193
3117 3532.51 1693.5 3.56669597209 -30.4110323358 0.0233896 0.00198141 4.05834 6.6153 0.00337 0.00324 0.00216 0.00408 0.00324 0.00315 0.00259 0.0168 0.00232 0.00186 0.00177 0.0018 0.00583 0.00209 0.00168 0.00141 0.0082 0.01567 0.02258 0.00744 0.03391 -0.00344 0.02068 0.01526
3118 3560.19 1677.24 3.56616105059 -30.4113033254 0.994741 0.0145771 19.1412 24.869 0.00505 0.00462 0.00324 0.00545 0.0032 0.00313 0.00262 0.01696 0.00232 0.0026 0.00246 0.00181 0.00581 0.0021 0.0023 0.00193 0.00316 0.02415 0.01438 0.00994 0.01276 0.00098 0.02872 0.01607
3119 3538.89 1676.68 3.5665726274 -30.4113126458 2.21746 0.0182819 14.0158 39.3908 0.00319 0.00372 0.00205 0.00421 0.00326 0.00323 0.00258 0.01675 0.00235 0.00194 0.00183 0.0019 0.00583 0.00211 0.00176 0.00146 0.12158 0.32424 0.35436 0.23331 0.56199 0.02629 0.37475 0.29103
3120 3556.54 1669.64 3.56623157963 -30.4114298627 0.102774 0.0057003 6.09071 8.5547 0.00421 0.00466 0.0027 0.00552 0.00319 0.00321 0.00262 0.01698 0.00233 0.00254 0.00244 0.00181 0.00582 0.00211 0.00223 0.00185 0.00263 0.01478 0.01488 0.00869 0.05402 -0.0001 0.01879 0.01217
3121 2588.88 1692.67 3.58493220641 -30.4110470161 0.0145531 0.00138077 1.87935 4.62643 0.00316 0.00349 0.00203 0.00416 0.00317 0.00322 0.0025 0.01622 0.00226 0.00181 0.00172 0.00175 0.00583 0.00204 0.00166 0.00138 0.0176 0.01743 0.02077 0.01916 0.05852 0.01602 0.02134 0.01353
3122 3587.5 1684.78 3.56563335132 -30.4111776122 0.35002 0.00669747 3.22092 6.8213 0.00479 0.00511 0.00308 0.00529 0.00321 0.0032 0.00264 0.01709 0.00232 0.00269 0.00255 0.00187 0.00581 0.00209 0.00243 0.00201 0.10629 0.28805 0.29814 0.20868 0.35796 0.02434 0.29864 0.25285
3123 2188.81 1690.54 3.59266378448 -30.4110821423 0.0206346 0.00164785 2.02323 4.44413 0.00318 0.00361 0.00204 0.00391 0.00343 0.00346 0.0026 0.01684 0.00234 0.00177 0.00169 0.00179 0.00581 0.00211 0.00163 0.00134 0.00379 0.01936 0.02023 0.01243 0.05979 0.00472 0.02699 0.01581
3124 1713.35 1683.85 3.60185239709 -30.4111924184 0.264304 0.00648681 5.64724 12.258 0.0032 0.00341 0.00206 0.00379 0.00376 0.00343 0.00267 0.01729 0.00274 0.00181 0.00173 0.00188 0.00582 0.00249 0.00165 0.00139 0.0439 0.10683 0.11776 0.08451 0.14504 0.03491 0.11422 0.10186
3125 1802.14 1686.15 3.60013636612 -30.4111544664 0.0831209 0.00281553 2.92901 6.18691 0.00331 0.00354 0.00212 0.00436 0.0052 0.00485 0.00383 0.02482 0.00368 0.0018 0.00171 0.00257 0.00582 0.00332 0.00164 0.00135 0.03475 0.07045 0.07607 0.05662 0.078 0.00264 0.07768 0.06733
3126 1530.28 1687.25 3.60539035973 -30.411135266 0.0558739 0.00610447 3.45168 6.24123 0.00468 0.00491 0.00301 0.00556 0.00367 0.00342 0.00276 0.01789 0.00269 0.00263 0.00247 0.00187 0.00583 0.00243 0.0024 0.00197 0.01928 0.04135 0.04636 0.03032 0.03389 0.00463 0.04709 0.04296
3127 2689.96 1682.41 3.58297874518 -30.4112180809 0.190835 0.00380966 3.67815 8.01079 0.00322 0.00339 0.00207 0.00431 0.00314 0.00329 0.00255 0.01656 0.00228 0.00181 0.00173 0.0018 0.00582 0.00206 0.00165 0.00138 0.05271 0.12877 0.13493 0.10289 0.14586 0.01727 0.14464 0.12209
3128 3425.44 1683.2 3.56876522517 -30.4112042854 0.263745 0.00433155 3.0378 6.2904 0.00363 0.00341 0.00234 0.00405 0.00307 0.00319 0.00257 0.01665 0.00225 0.00187 0.00178 0.0018 0.00582 0.00204 0.0017 0.0014 0.04811 0.15727 0.20886 0.0683 0.45767 0.02517 0.2378 0.10227
3129 2667.55 1683.18 3.58341183124 -30.4112051486 0.110151 0.00399559 3.40232 7.27294 0.00338 0.00336 0.00217 0.00405 0.00323 0.00333 0.00254 0.01645 0.00226 0.00181 0.00172 0.00176 0.00581 0.00204 0.00165 0.00137 0.0281 0.07956 0.08774 0.05735 0.04472 0.00874 0.09072 0.07696
3130 2479.25 1679.95 3.5870508695 -30.4112588584 0.530528 0.0058192 6.02327 13.5021 0.00324 0.00337 0.00208 0.00426 0.00313 0.00321 0.00254 0.01644 0.00228 0.00186 0.00176 0.00179 0.00582 0.00208 0.00168 0.0014 0.07072 0.19269 0.20288 0.10138 0.28649 0.06504 0.21837 0.18319
3131 2465.31 1686.55 3.58732021418 -30.4111488805 0.0506393 0.00321746 6.01543 7.36703 0.00324 0.00365 0.00208 0.00411 0.00312 0.00332 0.00259 0.01679 0.00225 0.00184 0.00173 0.00177 0.00583 0.00204 0.00166 0.00139 0.00731 0.01169 0.0101 -0.00252 0.0541 0.00017 0.01365 0.0104
3132 2462.11 1683.14 3.58738220387 -30.411205689 0.0389881 0.00307721 5.27186 7.25371 0.00341 0.00367 0.00219 0.00419 0.00312 0.00322 0.00259 0.01681 0.00227 0.00185 0.00174 0.00177 0.00583 0.00205 0.00167 0.00138 0.0084 0.01926 0.0169 0.00657 0.02911 0.0031 0.01552 0.01365
3133 3350.38 1684.95 3.57021573544 -30.4111751707 0.026911 0.00347391 2.76982 5.16019 0.00324 0.00333 0.00208 0.00425 0.00305 0.00323 0.00254 0.01648 0.00222 0.00182 0.00175 0.00176 0.00581 0.00201 0.00167 0.00138 0.01269 0.02513 0.02723 0.01552 0.00789 0.01378 0.02667 0.02149
3134 3136.67 1673.36 3.57434574749 -30.4113686235 1.24036 0.00444771 3.3338 7.53802 0.0031 0.00352 0.00199 0.00413 0.00311 0.00317 0.00256 0.01662 0.00232 0.00198 0.00185 0.00196 0.00582 0.0022 0.00173 0.00147 0.52315 0.96057 0.97229 0.62083 1.14275 0.48113 1.03159 0.93385
3135 3144.06 1659.11 3.57420307928 -30.4116061963 1.33784 0.0107274 16.4529 19.1684 0.0034 0.00357 0.00218 0.004 0.00301 0.00314 0.00256 0.01659 0.00224 0.00181 0.00172 0.00177 0.00583 0.00202 0.00165 0.00137 0.01335 0.04411 0.0454 0.05141 0.08648 -0.00201 0.05365 0.05044
3136 1429.36 1671.33 3.60734070112 -30.4114002449 18.616 0.0839553 3.79266 9.57268 0.02829 1.30201 0.01817 0.04757 0.00366 0.00346 0.00266 0.01724 0.00324 0.0 0.0 0.00359 0.00582 0.00268 0.03674 0.01899 3.09713 0.01111 0.00672 7.10245 19.68364 0.5743 13.55534 9.7616
3137 1441.56 1658.58 3.60710496034 -30.4116127997 0.610229 0.0510764 6.95136 9.79323 0.20522 1.30201 0.13184 0.04668 0.00382 0.00339 0.00273 0.01769 0.00275 0.0 0.0 0.00187 0.00582 0.00249 0.04066 0.0205 0.01472 0.01086 0.00624 0.03401 0.30932 0.00274 0.12454 0.0785
3138 3327.55 1682.17 3.57065705642 -30.4112215352 0.0138857 0.00201447 2.12559 3.84336 0.00334 0.0034 0.00214 0.00428 0.0031 0.00325 0.00265 0.01719 0.00222 0.0018 0.00172 0.00179 0.00581 0.00201 0.00163 0.00136 -0.00284 0.02339 0.01666 0.01131 0.00707 -0.0032 0.01732 0.0206
